,gid,plaid,posid,teamid,teamname,period,newpos,newposname
11863,11863,5621,5,790,Sweden,1373,1,Def
11864,11864,5625,20,790,Sweden,1373,2,Mid
11865,11865,6358,1,790,Sweden,1373,1,Def
11866,11866,3336,4,768,England,1374,1,Def
11867,11867,3094,19,768,England,1374,2,Mid
11868,11868,3233,21,768,England,1374,3,Fw
11869,11869,10955,23,768,England,1374,3,Fw
11870,11870,3532,9,768,England,1374,1,Def
11871,11871,3612,15,768,England,1374,2,Mid
11872,11872,3293,17,768,England,1374,2,Mid
11873,11873,3244,3,768,England,1374,1,Def
11874,11874,3205,2,768,England,1374,1,Def
11875,11875,5621,5,790,Sweden,1375,1,Def
11876,11876,5607,4,790,Sweden,1375,1,Def
11877,11877,3702,2,790,Sweden,1375,1,Def
11878,11878,5617,12,790,Sweden,1375,2,Mid
11879,11879,6358,1,790,Sweden,1375,1,Def
11880,11880,3576,20,790,Sweden,1375,2,Mid
11881,11881,11098,21,790,Sweden,1375,3,Fw
11882,11882,6038,23,790,Sweden,1375,3,Fw
11883,11883,5613,16,790,Sweden,1375,2,Mid
11884,11884,3612,15,768,England,1376,2,Mid
11885,11885,4597,19,768,England,1376,2,Mid
11886,11886,3532,9,768,England,1376,1,Def
11887,11887,3233,21,768,England,1376,3,Fw
11888,11888,10955,23,768,England,1376,3,Fw
11889,11889,3308,11,768,England,1376,2,Mid
11890,11890,3293,17,768,England,1376,2,Mid
11891,11891,3205,2,768,England,1376,1,Def
11892,11892,3244,3,768,England,1376,1,Def
11893,11893,3336,4,768,England,1376,1,Def
11894,11894,3468,0,768,England,1377,0,GK
11895,11895,3205,2,768,England,1377,1,Def
11896,11896,10955,23,768,England,1377,3,Fw
11897,11897,3293,17,768,England,1377,2,Mid
11898,11898,3308,1,768,England,1377,1,Def
11899,11899,3532,9,768,England,1377,1,Def
11900,11900,3233,21,768,England,1377,3,Fw
11901,11901,3336,4,768,England,1377,1,Def
11902,11902,10956,9,768,England,1377,1,Def
11903,11903,3496,18,770,Germany,1378,2,Mid
11904,11904,5574,14,770,Germany,1378,2,Mid
11905,11905,6322,2,770,Germany,1378,1,Def
11906,11906,5570,0,770,Germany,1378,0,GK
11907,11907,5566,12,770,Germany,1378,2,Mid
11908,11908,6040,5,770,Germany,1378,1,Def
11909,11909,5570,0,770,Germany,1379,0,GK
11910,11910,6040,5,770,Germany,1379,1,Def
11911,11911,6322,2,770,Germany,1379,1,Def
11912,11912,5579,1,770,Germany,1379,1,Def
11913,11913,5574,14,770,Germany,1379,2,Mid
11914,11914,5559,20,770,Germany,1379,2,Mid
11915,11915,3496,18,770,Germany,1379,2,Mid
11916,11916,5566,12,770,Germany,1379,2,Mid
11917,11917,5572,4,770,Germany,1379,1,Def
11918,11918,5572,4,770,Germany,1380,1,Def
11919,11919,5574,14,770,Germany,1380,2,Mid
11920,11920,6040,5,770,Germany,1380,1,Def
11921,11921,5559,20,770,Germany,1380,2,Mid
11922,11922,3496,18,770,Germany,1380,2,Mid
11923,11923,6322,2,770,Germany,1380,1,Def
11924,11924,5579,1,770,Germany,1380,1,Def
11925,11925,6324,16,770,Germany,1380,2,Mid
11926,11926,5557,22,770,Germany,1380,3,Fw
11927,11927,5566,12,770,Germany,1380,2,Mid
11928,11928,6322,2,770,Germany,1381,1,Def
11929,11929,5566,12,770,Germany,1381,2,Mid
11930,11930,3496,18,770,Germany,1381,2,Mid
11931,11931,5579,1,770,Germany,1381,1,Def
11932,11932,5559,20,770,Germany,1381,2,Mid
11933,11933,5574,14,770,Germany,1381,2,Mid
11934,11934,6040,5,770,Germany,1381,1,Def
11935,11935,5559,20,770,Germany,1382,2,Mid
11936,11936,6324,16,770,Germany,1382,2,Mid
11937,11937,3496,18,770,Germany,1382,2,Mid
11938,11938,5579,1,770,Germany,1382,1,Def
11939,11939,6322,2,770,Germany,1382,1,Def
11940,11940,5570,0,770,Germany,1382,0,GK
11941,11941,5566,12,770,Germany,1382,2,Mid
11942,11942,6040,5,770,Germany,1382,1,Def
11943,11943,5574,14,770,Germany,1382,2,Mid
11944,11944,5572,4,770,Germany,1382,1,Def
11945,11945,5619,0,791,South Korea,1383,0,GK
11946,11946,5606,12,791,South Korea,1383,2,Mid
11947,11947,5618,14,791,South Korea,1383,2,Mid
11948,11948,5989,15,791,South Korea,1383,2,Mid
11949,11949,5627,23,791,South Korea,1383,3,Fw
11950,11950,5986,5,791,South Korea,1383,1,Def
11951,11951,5608,1,791,South Korea,1383,1,Def
11952,11952,5623,11,791,South Korea,1383,2,Mid
11953,11953,5579,1,770,Germany,1384,1,Def
11954,11954,6322,2,770,Germany,1384,1,Def
11955,11955,5572,4,770,Germany,1384,1,Def
11956,11956,5566,12,770,Germany,1384,2,Mid
11957,11957,5574,14,770,Germany,1384,2,Mid
11958,11958,6324,16,770,Germany,1384,2,Mid
11959,11959,3496,18,770,Germany,1384,2,Mid
11960,11960,6040,5,770,Germany,1384,1,Def
11961,11961,5557,22,770,Germany,1384,3,Fw
11962,11962,5559,20,770,Germany,1384,2,Mid
11963,11963,5574,14,770,Germany,1385,2,Mid
11964,11964,5572,4,770,Germany,1385,1,Def
11965,11965,6322,2,770,Germany,1385,1,Def
11966,11966,5579,1,770,Germany,1385,1,Def
11967,11967,5570,0,770,Germany,1385,0,GK
11968,11968,6324,16,770,Germany,1385,2,Mid
11969,11969,5559,20,770,Germany,1385,2,Mid
11970,11970,6040,5,770,Germany,1386,1,Def
11971,11971,3496,18,770,Germany,1386,2,Mid
11972,11972,5566,12,770,Germany,1386,2,Mid
11973,11973,5579,1,770,Germany,1386,1,Def
11974,11974,6322,2,770,Germany,1386,1,Def
11975,11975,5572,4,770,Germany,1386,1,Def
11976,11976,5570,0,770,Germany,1386,0,GK
11977,11977,5574,14,770,Germany,1386,2,Mid
11978,11978,6324,16,770,Germany,1386,2,Mid
11979,11979,5572,4,770,Germany,1387,1,Def
11980,11980,6322,2,770,Germany,1387,1,Def
11981,11981,5570,0,770,Germany,1387,0,GK
11982,11982,6040,5,770,Germany,1387,1,Def
11983,11983,5574,14,770,Germany,1387,2,Mid
11984,11984,5566,12,770,Germany,1387,2,Mid
11985,11985,5579,1,770,Germany,1387,1,Def
11986,11986,6324,16,770,Germany,1387,2,Mid
11987,11987,3496,18,770,Germany,1387,2,Mid
11988,11988,5557,22,770,Germany,1387,3,Fw
11989,11989,5570,0,770,Germany,1388,0,GK
11990,11990,6322,2,770,Germany,1388,1,Def
11991,11991,5579,1,770,Germany,1388,1,Def
11992,11992,5566,12,770,Germany,1388,2,Mid
11993,11993,5572,4,770,Germany,1388,1,Def
11994,11994,5574,14,770,Germany,1388,2,Mid
11995,11995,3496,18,770,Germany,1388,2,Mid
11996,11996,6040,5,770,Germany,1388,1,Def
11997,11997,5557,22,770,Germany,1388,3,Fw
11998,11998,6324,16,770,Germany,1388,2,Mid
11999,11999,5623,11,791,South Korea,1389,2,Mid
12000,12000,5989,15,791,South Korea,1389,2,Mid
12001,12001,5986,5,791,South Korea,1389,1,Def
12002,12002,6323,2,791,South Korea,1389,1,Def
12003,12003,5606,12,791,South Korea,1389,2,Mid
12004,12004,5608,1,791,South Korea,1389,1,Def
12005,12005,3083,21,791,South Korea,1389,3,Fw
12006,12006,5627,23,791,South Korea,1389,3,Fw
12007,12007,5618,14,791,South Korea,1389,2,Mid
12008,12008,5566,12,770,Germany,1390,2,Mid
12009,12009,6322,2,770,Germany,1390,1,Def
12010,12010,3496,18,770,Germany,1390,2,Mid
12011,12011,5574,14,770,Germany,1390,2,Mid
12012,12012,6040,5,770,Germany,1390,1,Def
12013,12013,5559,20,770,Germany,1390,2,Mid
12014,12014,5572,4,770,Germany,1390,1,Def
12015,12015,5579,1,770,Germany,1390,1,Def
12016,12016,6324,16,770,Germany,1390,2,Mid
12017,12017,5557,22,770,Germany,1390,3,Fw
12018,12018,6322,2,770,Germany,1391,1,Def
12019,12019,5570,0,770,Germany,1391,0,GK
12020,12020,5566,12,770,Germany,1391,2,Mid
12021,12021,5579,1,770,Germany,1391,1,Def
12022,12022,3496,18,770,Germany,1391,2,Mid
12023,12023,5572,4,770,Germany,1391,1,Def
12024,12024,5574,14,770,Germany,1391,2,Mid
12025,12025,5559,20,770,Germany,1391,2,Mid
12026,12026,6324,16,770,Germany,1391,2,Mid
12027,12027,5574,14,770,Germany,1392,2,Mid
12028,12028,3496,18,770,Germany,1392,2,Mid
12029,12029,5559,20,770,Germany,1392,2,Mid
12030,12030,6040,5,770,Germany,1392,1,Def
12031,12031,5557,22,770,Germany,1392,3,Fw
12032,12032,5572,4,770,Germany,1392,1,Def
12033,12033,6322,2,770,Germany,1392,1,Def
12034,12034,5579,1,770,Germany,1392,1,Def
12035,12035,5570,0,770,Germany,1392,0,GK
12036,12036,5566,12,770,Germany,1392,2,Mid
12037,12037,5566,12,770,Germany,1393,2,Mid
12038,12038,6322,2,770,Germany,1393,1,Def
12039,12039,5579,1,770,Germany,1393,1,Def
12040,12040,5574,14,770,Germany,1393,2,Mid
12041,12041,6040,5,770,Germany,1393,1,Def
12042,12042,5559,20,770,Germany,1393,2,Mid
12043,12043,5557,22,770,Germany,1393,3,Fw
12044,12044,5619,0,791,South Korea,1394,0,GK
12045,12045,5604,4,791,South Korea,1394,1,Def
12046,12046,5606,12,791,South Korea,1394,2,Mid
12047,12047,5986,5,791,South Korea,1394,1,Def
12048,12048,5627,23,791,South Korea,1394,3,Fw
12049,12049,5618,14,791,South Korea,1394,2,Mid
12050,12050,3083,21,791,South Korea,1394,3,Fw
12051,12051,5623,11,791,South Korea,1394,2,Mid
12052,12052,5608,1,791,South Korea,1394,1,Def
12053,12053,5570,0,770,Germany,1395,0,GK
12054,12054,5572,4,770,Germany,1395,1,Def
12055,12055,6322,2,770,Germany,1395,1,Def
12056,12056,5574,14,770,Germany,1395,2,Mid
12057,12057,3496,12,770,Germany,1395,2,Mid
12058,12058,5579,1,770,Germany,1395,1,Def
12059,12059,5557,16,770,Germany,1395,2,Mid
12060,12060,5557,16,770,Germany,1396,2,Mid
12061,12061,5570,0,770,Germany,1396,0,GK
12062,12062,3496,12,770,Germany,1396,2,Mid
12063,12063,5559,20,770,Germany,1396,2,Mid
12064,12064,5574,14,770,Germany,1396,2,Mid
12065,12065,5572,4,770,Germany,1396,1,Def
12066,12066,6040,5,770,Germany,1396,1,Def
12067,12067,6322,2,770,Germany,1396,1,Def
12068,12068,5562,24,770,Germany,1396,3,Fw
12069,12069,5572,4,770,Germany,1397,1,Def
12070,12070,6040,5,770,Germany,1397,1,Def
12071,12071,5574,14,770,Germany,1397,2,Mid
12072,12072,5557,16,770,Germany,1397,2,Mid
12073,12073,3496,12,770,Germany,1397,2,Mid
12074,12074,6322,2,770,Germany,1397,1,Def
12075,12075,5579,1,770,Germany,1397,1,Def
12076,12076,6322,2,770,Germany,1398,1,Def
12077,12077,5570,0,770,Germany,1398,0,GK
12078,12078,5572,4,770,Germany,1398,1,Def
12079,12079,5574,14,770,Germany,1398,2,Mid
12080,12080,5579,1,770,Germany,1398,1,Def
12081,12081,3496,12,770,Germany,1398,2,Mid
12082,12082,5559,20,770,Germany,1398,2,Mid
12083,12083,5555,5,770,Germany,1398,1,Def
12084,12084,5562,24,770,Germany,1398,3,Fw
12085,12085,5565,22,770,Germany,1399,3,Fw
12086,12086,5562,24,770,Germany,1399,3,Fw
12087,12087,3496,12,770,Germany,1399,2,Mid
12088,12088,5574,14,770,Germany,1399,2,Mid
12089,12089,5555,5,770,Germany,1399,1,Def
12090,12090,5557,16,770,Germany,1399,2,Mid
12091,12091,5572,4,770,Germany,1399,1,Def
12092,12092,3279,20,769,Colombia,1400,2,Mid
12093,12093,3445,22,769,Colombia,1400,3,Fw
12094,12094,5678,12,769,Colombia,1400,2,Mid
12095,12095,5685,14,769,Colombia,1400,2,Mid
12096,12096,5696,1,769,Colombia,1400,1,Def
12097,12097,5689,16,769,Colombia,1400,2,Mid
12098,12098,5692,18,769,Colombia,1400,2,Mid
12099,12099,3494,2,769,Colombia,1400,1,Def
12100,12100,5680,4,769,Colombia,1400,1,Def
12101,12101,4276,0,769,Colombia,1400,0,GK
12102,12102,5691,5,769,Colombia,1400,1,Def
12103,12103,5691,5,769,Colombia,1401,1,Def
12104,12104,3445,22,769,Colombia,1401,3,Fw
12105,12105,5678,12,769,Colombia,1401,2,Mid
12106,12106,5689,16,769,Colombia,1401,2,Mid
12107,12107,5696,1,769,Colombia,1401,1,Def
12108,12108,5692,18,769,Colombia,1401,2,Mid
12109,12109,5680,4,769,Colombia,1401,1,Def
12110,12110,4276,0,769,Colombia,1401,0,GK
12111,12111,5690,5,778,Japan,1402,1,Def
12112,12112,5681,14,778,Japan,1402,2,Mid
12113,12113,5682,4,778,Japan,1402,1,Def
12114,12114,3300,2,778,Japan,1402,1,Def
12115,12115,5693,12,778,Japan,1402,2,Mid
12116,12116,5687,20,778,Japan,1402,2,Mid
12117,12117,5678,12,769,Colombia,1403,2,Mid
12118,12118,3494,2,769,Colombia,1403,1,Def
12119,12119,3279,15,769,Colombia,1403,2,Mid
12120,12120,5696,1,769,Colombia,1403,1,Def
12121,12121,3445,22,769,Colombia,1403,3,Fw
12122,12122,5691,5,769,Colombia,1403,1,Def
12123,12123,5680,4,769,Colombia,1403,1,Def
12124,12124,5689,11,769,Colombia,1403,2,Mid
12125,12125,5692,14,769,Colombia,1403,2,Mid
12126,12126,5680,4,769,Colombia,1404,1,Def
12127,12127,3445,22,769,Colombia,1404,3,Fw
12128,12128,3279,15,769,Colombia,1404,2,Mid
12129,12129,5689,11,769,Colombia,1404,2,Mid
12130,12130,5692,14,769,Colombia,1404,2,Mid
12131,12131,5696,1,769,Colombia,1404,1,Def
12132,12132,3494,2,769,Colombia,1404,1,Def
12133,12133,5678,12,769,Colombia,1404,2,Mid
12134,12134,3530,1,778,Japan,1405,1,Def
12135,12135,3175,0,778,Japan,1405,0,GK
12136,12136,3300,2,778,Japan,1405,1,Def
12137,12137,5693,12,778,Japan,1405,2,Mid
12138,12138,5681,14,778,Japan,1405,2,Mid
12139,12139,5682,4,778,Japan,1405,1,Def
12140,12140,5684,18,778,Japan,1405,2,Mid
12141,12141,5697,16,778,Japan,1405,2,Mid
12142,12142,5687,20,778,Japan,1405,2,Mid
12143,12143,3494,2,769,Colombia,1406,1,Def
12144,12144,4276,0,769,Colombia,1406,0,GK
12145,12145,3445,22,769,Colombia,1406,3,Fw
12146,12146,5692,14,769,Colombia,1406,2,Mid
12147,12147,5680,4,769,Colombia,1406,1,Def
12148,12148,5691,5,769,Colombia,1406,1,Def
12149,12149,3279,15,769,Colombia,1406,2,Mid
12150,12150,5682,4,778,Japan,1407,1,Def
12151,12151,5681,14,778,Japan,1407,2,Mid
12152,12152,5690,5,778,Japan,1407,1,Def
12153,12153,5687,20,778,Japan,1407,2,Mid
12154,12154,3300,2,778,Japan,1407,1,Def
12155,12155,5693,12,778,Japan,1407,2,Mid
12156,12156,5684,18,778,Japan,1407,2,Mid
12157,12157,3530,1,778,Japan,1407,1,Def
12158,12158,5697,16,778,Japan,1407,2,Mid
12159,12159,5690,5,778,Japan,1408,1,Def
12160,12160,5682,4,778,Japan,1408,1,Def
12161,12161,3300,2,778,Japan,1408,1,Def
12162,12162,5681,14,778,Japan,1408,2,Mid
12163,12163,5679,22,778,Japan,1408,3,Fw
12164,12164,5687,20,778,Japan,1408,2,Mid
12165,12165,5684,18,778,Japan,1408,2,Mid
12166,12166,3530,1,778,Japan,1408,1,Def
12167,12167,5697,16,778,Japan,1408,2,Mid
12168,12168,5678,12,769,Colombia,1409,2,Mid
12169,12169,5680,4,769,Colombia,1409,1,Def
12170,12170,5691,5,769,Colombia,1409,1,Def
12171,12171,4276,0,769,Colombia,1409,0,GK
12172,12172,3494,2,769,Colombia,1409,1,Def
12173,12173,5692,14,769,Colombia,1409,2,Mid
12174,12174,3279,15,769,Colombia,1409,2,Mid
12175,12175,5689,11,769,Colombia,1409,2,Mid
12176,12176,5692,14,769,Colombia,1410,2,Mid
12177,12177,5678,12,769,Colombia,1410,2,Mid
12178,12178,3445,22,769,Colombia,1410,3,Fw
12179,12179,5680,4,769,Colombia,1410,1,Def
12180,12180,5691,5,769,Colombia,1410,1,Def
12181,12181,3279,15,769,Colombia,1410,2,Mid
12182,12182,3530,1,778,Japan,1411,1,Def
12183,12183,3300,2,778,Japan,1411,1,Def
12184,12184,5682,4,778,Japan,1411,1,Def
12185,12185,5693,12,778,Japan,1411,2,Mid
12186,12186,5690,5,778,Japan,1411,1,Def
12187,12187,5679,22,778,Japan,1411,3,Fw
12188,12188,5684,18,778,Japan,1411,2,Mid
12189,12189,5697,16,778,Japan,1411,2,Mid
12190,12190,3300,2,778,Japan,1412,1,Def
12191,12191,5681,14,778,Japan,1412,2,Mid
12192,12192,5693,12,778,Japan,1412,2,Mid
12193,12193,5697,16,778,Japan,1412,2,Mid
12194,12194,5684,18,778,Japan,1412,2,Mid
12195,12195,3530,1,778,Japan,1412,1,Def
12196,12196,5690,5,778,Japan,1412,1,Def
12197,12197,5679,22,778,Japan,1412,3,Fw
12198,12198,5687,20,778,Japan,1412,2,Mid
12199,12199,5692,11,769,Colombia,1413,2,Mid
12200,12200,3445,22,769,Colombia,1413,3,Fw
12201,12201,5678,12,769,Colombia,1413,2,Mid
12202,12202,5686,14,769,Colombia,1413,2,Mid
12203,12203,3494,2,769,Colombia,1413,1,Def
12204,12204,5680,4,769,Colombia,1413,1,Def
12205,12205,5691,5,769,Colombia,1413,1,Def
12206,12206,3279,15,769,Colombia,1413,2,Mid
12207,12207,4276,0,769,Colombia,1413,0,GK
12208,12208,5696,1,769,Colombia,1413,1,Def
12209,12209,5680,4,769,Colombia,1414,1,Def
12210,12210,3445,22,769,Colombia,1414,3,Fw
12211,12211,5691,5,769,Colombia,1414,1,Def
12212,12212,3279,15,769,Colombia,1414,2,Mid
12213,12213,5686,14,769,Colombia,1414,2,Mid
12214,12214,3300,2,778,Japan,1415,1,Def
12215,12215,5681,14,778,Japan,1415,2,Mid
12216,12216,5679,22,778,Japan,1415,3,Fw
12217,12217,3530,1,778,Japan,1415,1,Def
12218,12218,5682,4,778,Japan,1415,1,Def
12219,12219,5690,5,778,Japan,1415,1,Def
12220,12220,5684,18,778,Japan,1415,2,Mid
12221,12221,5687,20,778,Japan,1415,2,Mid
12222,12222,5682,4,778,Japan,1416,1,Def
12223,12223,3300,2,778,Japan,1416,1,Def
12224,12224,5693,12,778,Japan,1416,2,Mid
12225,12225,3530,1,778,Japan,1416,1,Def
12226,12226,5679,22,778,Japan,1416,3,Fw
12227,12227,5697,16,778,Japan,1416,2,Mid
12228,12228,5687,20,778,Japan,1416,2,Mid
12229,12229,5690,5,778,Japan,1416,1,Def
12230,12230,5681,14,778,Japan,1416,2,Mid
12231,12231,3300,2,778,Japan,1417,1,Def
12232,12232,5682,4,778,Japan,1417,1,Def
12233,12233,5690,5,778,Japan,1417,1,Def
12234,12234,5681,14,778,Japan,1417,2,Mid
12235,12235,5687,20,778,Japan,1417,2,Mid
12236,12236,5679,22,778,Japan,1417,3,Fw
12237,12237,5693,12,778,Japan,1417,2,Mid
12238,12238,3175,0,778,Japan,1417,0,GK
12239,12239,5684,18,778,Japan,1417,2,Mid
12240,12240,3530,1,778,Japan,1417,1,Def
12241,12241,3175,0,778,Japan,1418,0,GK
12242,12242,5687,20,778,Japan,1418,2,Mid
12243,12243,5684,18,778,Japan,1418,2,Mid
12244,12244,5681,14,778,Japan,1418,2,Mid
12245,12245,3300,2,778,Japan,1418,1,Def
12246,12246,3530,1,778,Japan,1418,1,Def
12247,12247,5693,12,778,Japan,1418,2,Mid
12248,12248,5697,16,778,Japan,1418,2,Mid
12249,12249,5682,4,778,Japan,1418,1,Def
12250,12250,5679,22,778,Japan,1418,3,Fw
12251,12251,5682,4,778,Japan,1419,1,Def
12252,12252,5687,20,778,Japan,1419,2,Mid
12253,12253,5679,22,778,Japan,1419,3,Fw
12254,12254,3300,2,778,Japan,1419,1,Def
12255,12255,5681,14,778,Japan,1419,2,Mid
12256,12256,5697,16,778,Japan,1419,2,Mid
12257,12257,5693,12,778,Japan,1419,2,Mid
12258,12258,5690,5,778,Japan,1419,1,Def
12259,12259,5684,18,778,Japan,1419,2,Mid
12260,12260,5693,12,778,Japan,1420,2,Mid
12261,12261,5682,4,778,Japan,1420,1,Def
12262,12262,5681,14,778,Japan,1420,2,Mid
12263,12263,3300,2,778,Japan,1420,1,Def
12264,12264,5684,18,778,Japan,1420,2,Mid
12265,12265,5697,16,778,Japan,1420,2,Mid
12266,12266,3530,1,778,Japan,1420,1,Def
12267,12267,3494,2,769,Colombia,1421,1,Def
12268,12268,5695,16,769,Colombia,1421,2,Mid
12269,12269,5696,1,769,Colombia,1421,1,Def
12270,12270,3445,22,769,Colombia,1421,3,Fw
12271,12271,5686,12,769,Colombia,1421,2,Mid
12272,12272,5678,14,769,Colombia,1421,2,Mid
12273,12273,5690,5,778,Japan,1422,1,Def
12274,12274,5684,18,778,Japan,1422,2,Mid
12275,12275,5681,14,778,Japan,1422,2,Mid
12276,12276,5697,16,778,Japan,1422,2,Mid
12277,12277,5693,12,778,Japan,1422,2,Mid
12278,12278,3300,2,778,Japan,1422,1,Def
12279,12279,5687,20,778,Japan,1422,2,Mid
12280,12280,5682,4,778,Japan,1422,1,Def
12281,12281,4276,0,769,Colombia,1423,0,GK
12282,12282,5691,5,769,Colombia,1423,1,Def
12283,12283,5678,14,769,Colombia,1423,2,Mid
12284,12284,3279,20,769,Colombia,1423,2,Mid
12285,12285,3445,22,769,Colombia,1423,3,Fw
12286,12286,3494,2,769,Colombia,1423,1,Def
12287,12287,5686,12,769,Colombia,1423,2,Mid
12288,12288,5695,16,769,Colombia,1423,2,Mid
12289,12289,5696,1,769,Colombia,1423,1,Def
12290,12290,5681,14,778,Japan,1424,2,Mid
12291,12291,3300,2,778,Japan,1424,1,Def
12292,12292,5693,12,778,Japan,1424,2,Mid
12293,12293,5684,18,778,Japan,1424,2,Mid
12294,12294,5690,5,778,Japan,1424,1,Def
12295,12295,5682,4,778,Japan,1424,1,Def
12296,12296,5687,20,778,Japan,1424,2,Mid
12297,12297,3530,1,778,Japan,1424,1,Def
12298,12298,5697,16,778,Japan,1424,2,Mid
12299,12299,5682,4,778,Japan,1425,1,Def
12300,12300,5681,14,778,Japan,1425,2,Mid
12301,12301,3300,2,778,Japan,1425,1,Def
12302,12302,5684,18,778,Japan,1425,2,Mid
12303,12303,5693,12,778,Japan,1425,2,Mid
12304,12304,3530,1,778,Japan,1425,1,Def
12305,12305,5687,20,778,Japan,1425,2,Mid
12306,12306,3175,0,778,Japan,1426,0,GK
12307,12307,3300,2,778,Japan,1426,1,Def
12308,12308,5693,12,778,Japan,1426,2,Mid
12309,12309,5697,16,778,Japan,1426,2,Mid
12310,12310,5682,4,778,Japan,1426,1,Def
12311,12311,5681,14,778,Japan,1426,2,Mid
12312,12312,5684,18,778,Japan,1426,2,Mid
12313,12313,5687,20,778,Japan,1426,2,Mid
12314,12314,5679,22,778,Japan,1426,3,Fw
12315,12315,5690,5,778,Japan,1426,1,Def
12316,12316,5690,5,778,Japan,1427,1,Def
12317,12317,5682,4,778,Japan,1427,1,Def
12318,12318,3300,2,778,Japan,1427,1,Def
12319,12319,5693,12,778,Japan,1427,2,Mid
12320,12320,5681,14,778,Japan,1427,2,Mid
12321,12321,3530,1,778,Japan,1427,1,Def
12322,12322,5683,18,778,Japan,1427,2,Mid
12323,12323,5687,20,778,Japan,1427,2,Mid
12324,12324,5679,22,778,Japan,1427,3,Fw
12325,12325,5691,5,769,Colombia,1428,1,Def
12326,12326,5678,14,769,Colombia,1428,2,Mid
12327,12327,5680,4,769,Colombia,1428,1,Def
12328,12328,5686,12,769,Colombia,1428,2,Mid
12329,12329,5688,16,769,Colombia,1428,2,Mid
12330,12330,5696,1,769,Colombia,1428,1,Def
12331,12331,5695,20,769,Colombia,1428,2,Mid
12332,12332,3494,2,769,Colombia,1428,1,Def
12333,12333,5690,5,778,Japan,1429,1,Def
12334,12334,5679,22,778,Japan,1429,3,Fw
12335,12335,5697,16,778,Japan,1429,2,Mid
12336,12336,5683,18,778,Japan,1429,2,Mid
12337,12337,3530,1,778,Japan,1429,1,Def
12338,12338,5694,12,778,Japan,1429,2,Mid
12339,12339,3300,2,778,Japan,1429,1,Def
12340,12340,3175,0,778,Japan,1429,0,GK
12341,12341,5681,14,778,Japan,1429,2,Mid
12342,12342,5687,20,778,Japan,1429,2,Mid
12343,12343,5682,4,778,Japan,1429,1,Def
12344,12344,5687,20,778,Japan,1430,2,Mid
12345,12345,5681,14,778,Japan,1430,2,Mid
12346,12346,5683,18,778,Japan,1430,2,Mid
12347,12347,3300,2,778,Japan,1430,1,Def
12348,12348,3530,1,778,Japan,1430,1,Def
12349,12349,5694,12,778,Japan,1430,2,Mid
12350,12350,5697,16,778,Japan,1430,2,Mid
12351,12351,5682,4,778,Japan,1430,1,Def
12352,12352,5690,5,778,Japan,1430,1,Def
12353,12353,3300,2,778,Japan,1431,1,Def
12354,12354,3530,1,778,Japan,1431,1,Def
12355,12355,5683,18,778,Japan,1431,2,Mid
12356,12356,5697,16,778,Japan,1431,2,Mid
12357,12357,5694,12,778,Japan,1431,2,Mid
12358,12358,3810,22,778,Japan,1431,3,Fw
12359,12359,5682,4,778,Japan,1431,1,Def
12360,12360,5680,4,769,Colombia,1432,1,Def
12361,12361,5678,14,769,Colombia,1432,2,Mid
12362,12362,5695,20,769,Colombia,1432,2,Mid
12363,12363,5691,5,769,Colombia,1432,1,Def
12364,12364,3445,22,769,Colombia,1432,3,Fw
12365,12365,5688,16,769,Colombia,1432,2,Mid
12366,12366,5696,1,769,Colombia,1432,1,Def
12367,12367,5681,14,778,Japan,1433,2,Mid
12368,12368,5694,12,778,Japan,1433,2,Mid
12369,12369,5683,18,778,Japan,1433,2,Mid
12370,12370,3530,1,778,Japan,1433,1,Def
12371,12371,3300,2,778,Japan,1433,1,Def
12372,12372,5682,4,778,Japan,1433,1,Def
12373,12373,5690,5,778,Japan,1433,1,Def
12374,12374,5476,1,771,France,1434,1,Def
12375,12375,5485,2,771,France,1434,1,Def
